IsBadBuy,RefId
0.1234,43598
0.0338,10427
0.155,25281
0.1364,21008
0.0252,11737
0.0068,61813
0.0236,5361
0.0706,49360
0.0662,8332
0.0964,27409
0.0834,58688
0.0242,62798
0.034,21037
0.037,59613
0.2258,66144
0.0854,19031
0.2784,44060
0.203,43469
0.0346,38472
0.1666,19799
0.2004,21452
0.1574,9858
0.107,60709
0.049,68025
0.7178,70126
0.1414,40394
0.0988,43154
0.1204,68547
0.0988,50792
0.0352,35633
0.0048,31154
0.0092,6823
0.1402,65406
0.0336,61650
0.0436,39454
0.1328,5583
0.075,59338
0.0782,61978
0.042,46741
0.057,21589
0.029,60184
0.0664,29439
0.1512,30223
0.053,28170
0.1152,36864
0.174,57626
0.2704,9646
0.2402,42581
0.1204,42332
0.0392,67350
0.086,50519
0.065,44466
0.1768,43942
0.1624,10962
0.0252,22871
0.0982,45671
0.1144,19751
0.1252,64743
0.0038,9166
0.339,25428
0.068,48442
0.164,4257
0.0482,44416
0.0864,38685
0.1826,64481
0.144,32345
0.4532,38006
0.0072,48800
0.3394,11865
0.0884,26172
0.0796,28913
0.0286,63752
0.0968,28759
0.2616,38142
0.088,34881
0.213,18231
0.0588,38355
0.203,9692
0.217,41439
0.0918,46603
0.1774,42213
0.407,6973
0.1596,6451
0.3168,6189
0.0622,48719
0.0452,37912
0.1188,40321
0.0834,16461
0.0698,45086
0.0844,18682
0.0324,17886
0.024,54426
0.2084,49578
0.094,21862
0.0022,47500
0.072,69931
0.124,34875
0.1436,20464
0.1252,27407
0.6262,60202
0.4294,9591
0.2068,70325
0.1426,51244
0.409,34644
0.0052,53637
0.0606,34611
0.0318,15951
0.0758,16765
0.1968,27180
0.0778,15168
0.0544,51395
0.182,47
0.17,30186
0.2188,35490
0.2614,70306
0.0068,54234
0.1882,3685
0.1072,55119
0.1068,20670
0.2706,18860
0.097,45642
0.7488,69346
0.0178,26861
0.1572,13555
0.0816,61262
0.051,71215
0.072,51080
0.02,9119
0.1556,62494
0.3264,8598
0.0286,33342
0.0508,4947
0.0798,33218
0.0548,71850
0.1022,21301
0.021,38491
0.6176,58178
0.101,3031
0.0264,48343
0.1498,38657
0.021,22983
0.0366,68120
0.0546,64205
0.1108,67851
0.0906,52229
0.0344,12419
0.0496,36972
0.2038,62531
0.077,69024
0.0454,16313
0.1116,72151
0.0762,60591
0.2084,64063
0.1452,48127
0.1168,3752
0.0994,57872
0.2526,51829
0.7374,72925
0.148,25636
0.006,53587
0.0348,37164
0.3148,26885
0.1234,17178
0.1638,59380
0.0046,4872
0.0942,22212
0.6084,33030
0.6214,1678
0.0038,28528
0.117,12431
0.1338,25859
0.0492,38806
0.0724,47684
0.0548,15962
0.0952,65429
0.1392,32813
0.045,5252
0.2358,52805
0.0998,34801
0.0838,35129
0.1,43587
0.395,8476
0.0586,17003
0.0568,32982
0.146,43537
0.0048,32372
0.215,43979
0.148,61137
0.019,29428
0.0152,28823
0.0128,67054
0.1256,28673
0.0786,33392
0.2472,41221
0.0942,34248
0.0152,29376
0.0478,3558
0.061,21817
0.0254,44260
0.0006,38891
0.054,28205
0.0844,28470
0.373,60896
0.3642,62783
0.1068,49866
0.042,48118
0.0478,37126
0.0854,18306
0.1602,71978
0.0222,12133
0.2,33500
0.0156,47152
0.0632,38372
0.0922,72665
0.1246,68785
0.006,38244
0.1952,66674
0.1132,69703
0.0714,25715
0.237,24899
0.0632,40115
0.0166,35807
0.0768,13059
0.1516,67706
0.037,48755
0.0314,31537
0.1578,67911
0.0142,12204
0.3936,70943
0.1486,6005
0.0108,44250
0.0662,16721
0.046,19622
0.0368,63967
0.1406,37531
0.03,9737
0.0712,54834
0.3748,47636
0.7592,66742
0.2092,7685
0.0398,56200
0.1286,71670
0.0458,25655
0.032,62590
0.07,3560
0.0192,5869
0.0096,40779
0.0854,35172
0.0862,72621
0.1336,28132
0.2508,47678
0.3022,10221
0.038,57959
0.3814,66422
0.046,57957
0.034,5204
0.1462,57289
0.2384,36886
0.0388,7069
0.007,55306
0.0366,57065
0.1112,37294
0.184,34905
0.1034,17527
0.7508,58361
0.0852,10687
0.0,30911
0.0854,59248
0.7122,58598
0.0836,72271
0.1206,69958
0.0928,15706
0.1008,27609
0.0002,53406
0.1854,54182
0.2188,51410
0.1732,68036
0.048,60060
0.1028,48593
0.122,8765
0.0936,7669
0.0814,72267
0.112,13902
0.001,31095
0.3366,43245
0.0872,59561
0.0786,29979
0.0412,11858
0.247,21173
0.0446,29119
0.0386,16634
0.3784,45725
0.1354,63469
0.1226,60173
0.2236,43768
0.0182,47918
0.0,55779
0.0218,12296
0.205,23683
0.1002,52021
0.0912,4896
0.004,44044
0.1376,50297
0.0266,36425
0.113,51560
0.0194,62097
0.293,60828
0.3428,32253
0.048,4371
0.0856,21790
0.0628,25984
0.0428,56023
0.08,57247
0.0136,50357
0.0228,33325
0.1146,1540
0.0986,49105
0.0286,59836
0.0406,37331
0.1334,35737
0.1308,51806
0.0372,16698
0.089,46206
0.0316,55603
0.1186,14831
0.0534,48400
0.0118,31018
0.0536,23726
0.0546,12283
0.007,51734
0.2022,22896
0.078,34073
0.0752,6673
0.0398,58545
0.0874,14523
0.0806,2754
0.0444,7036
0.0924,43787
0.1722,59513
0.1778,11437
0.1578,51891
0.0388,22354
0.1286,38312
0.0958,24635
0.0944,27436
0.2698,64358
0.0362,56208
0.1,38606
0.1626,48084
0.1012,34949
0.0386,67735
0.0154,60668
0.127,51859
0.2154,34859
0.0586,48335
0.042,67274
0.0002,49925
0.5028,13883
0.1706,57697
0.1098,2136
0.1912,33688
0.7084,71879
0.008,44337
0.4256,10737
0.0982,27461
0.0796,20403
0.3208,39088
0.0346,48576
0.0632,45062
0.0552,38241
0.1278,10646
0.103,63322
0.2098,53034
0.1834,63299
0.1298,8288
0.5204,17335
0.2504,50897
0.2078,41020
0.0834,33307
0.1556,66122
0.1348,58950
0.2664,14077
0.505,35697
0.0602,6469
0.1092,32426
0.063,58757
0.0894,2971
0.1018,60741
0.618,20091
0.0348,7486
0.0016,53651
0.0178,64259
0.2298,57445
0.0102,6138
0.1138,46581
0.0042,1181
0.0046,54026
0.5408,29027
0.0486,14040
0.6436,15746
0.1156,17874
0.0752,20594
0.126,23354
0.0046,53972
0.1854,28467
0.094,21673
0.2064,60980
0.11,52936
0.0452,65439
0.071,47472
0.1998,42811
0.04,63453
0.252,34348
0.1196,25066
0.0474,11122
0.1264,34781
0.0254,11703
0.0028,29347
0.0298,32006
0.012,46455
0.2464,10981
0.1534,4694
0.089,39905
0.0096,5516
0.0546,52464
0.041,1886
0.0228,34513
0.4358,60269
0.04,4901
0.202,71057
0.2602,19026
0.1182,56988
0.2392,46413
0.0042,4809
0.122,51819
0.0024,24828
0.109,66669
0.1252,68565
0.6792,58074
0.103,61339
0.0172,6116
0.6972,19643
0.1188,42578
0.2184,71248
0.0554,27694
0.0748,45397
0.0224,64081
0.0976,20935
0.0204,54945
0.115,54255
0.3914,5973
0.047,46213
0.1178,32819
0.125,69631
0.0098,55287
0.0608,64309
0.1118,66402
0.0826,6215
0.7782,33143
0.0102,23383
0.0594,57313
0.4072,22078
0.012,21423
0.1536,71154
0.029,40570
0.003,29163
0.1854,7134
0.0668,30513
0.0766,31800
0.2028,20070
0.1862,38260
0.1342,26938
0.098,61150
0.0812,43735
0.0582,12915
0.0128,44742
0.0394,23523
0.0608,64959
0.1822,12706
0.1738,70635
0.0376,16778
0.0356,37812
0.0876,52179
0.056,59965
0.059,30330
0.0404,72346
0.0202,36197
0.1142,56771
0.0588,30478
0.0034,61020
0.3256,24484
0.0706,41863
0.0628,54339
0.0,54000
0.0142,36397
0.118,41806
0.0174,36192
0.23,41569
0.0,53890
0.0968,46499
0.079,46905
0.2654,50159
0.2138,43344
0.0504,34678
0.0002,55772
0.1652,63369
0.2308,42111
0.1808,50834
0.0032,36039
0.209,7440
0.0226,24059
0.1774,68190
0.1564,12302
0.0296,30343
0.1054,66276
0.054,19339
0.054,4014
0.0468,35392
0.1794,52040
0.1268,11386
0.0584,71233
0.384,51723
0.0612,40671
0.0294,12555
0.0956,65487
0.0008,29606
0.119,44134
0.173,22422
0.0446,32139
0.8528,60271
0.1708,58442
0.1994,49895
0.2548,7803
0.0682,20133
0.2518,16621
0.1276,507
0.0482,15042
0.0988,72310
0.0506,63836
0.0458,45833
0.1306,50891
0.1534,14392
0.0618,46340
0.111,2376
0.3072,43651
0.1188,69315
0.0536,10135
0.1186,51126
0.283,32834
0.0858,71702
0.2236,39056
0.0462,42315
0.15,20218
0.0058,53708
0.015,1409
0.0842,18922
0.116,4037
0.0946,24678
0.0052,31247
0.357,49535
0.0268,15627
0.0998,29829
0.0072,24505
0.0542,36797
0.1122,7639
0.1248,14867
0.3158,27328
0.0372,34441
0.1322,36862
0.2316,35658
0.0016,61390
0.0604,57360
0.1564,18444
0.1332,23501
0.0588,11854
0.082,61728
0.1694,28439
0.0006,51351
0.264,59059
0.0382,15281
0.1568,60080
0.0264,36717
0.2478,61627
0.0728,41596
0.2788,70619
0.114,67320
0.1862,13197
0.0402,18858
0.1816,51518
0.0754,15117
0.2072,1499
0.1362,9537
0.0394,39146
0.0142,13421
0.0138,46953
0.0832,62529
0.111,47115
0.0656,11836
0.0714,64777
0.1844,11595
0.1506,72731
0.1134,32674
0.0814,66249
0.7302,20063
0.0302,70083
0.0444,64955
0.7678,62120
0.0474,35098
0.0156,1307
0.0944,27331
0.0502,50188
0.0268,61365
0.211,34409
0.1452,24283
0.0106,5981
0.1892,27627
0.254,37844
0.0222,13957
0.404,13371
0.1028,62386
0.0872,28917
0.0508,21617
0.8546,64576
0.0,55919
0.1498,46027
0.1336,43439
0.258,60721
0.2024,4026
0.1646,17147
0.0476,35904
0.1272,26603
0.0252,11085
0.0964,22824
0.0506,43585
0.1946,5114
0.0004,7726
0.12,49051
0.0802,64495
0.0802,7022
0.122,35679
0.7992,66168
0.2102,9843
0.3942,49851
0.1634,11998
0.0352,16172
0.066,32251
0.0408,66753
0.0602,66099
0.0218,37082
0.1312,31865
0.1688,14779
0.3134,23590
0.1414,14673
0.2864,23519
0.0902,9411
0.141,15254
0.0636,7874
0.1312,43554
0.0346,60983
0.169,48937
0.0554,19287
0.0486,35400
0.0726,23279
0.0968,60753
0.059,69799
0.0722,32211
0.4976,4718
0.0764,47490
0.1132,20545
0.0306,26948
0.0006,31651
0.0872,54564
0.4904,4487
0.007,31000
0.0382,67300
0.3694,40955
0.1848,37777
0.1172,42251
0.0936,70255
0.0358,41689
0.4234,41019
0.0656,15313
0.1532,10516
0.0952,7887
0.0726,34976
0.1426,42694
0.0702,30407
0.5082,70508
0.1716,29944
0.0514,41296
0.0848,25998
0.2306,22069
0.062,42292
0.0444,61167
0.021,33853
0.4014,17651
0.0642,12744
0.147,41575
0.0394,12622
0.2228,5504
0.0252,28835
0.006,42993
0.0662,59388
0.075,59925
0.0666,67587
0.23,23498
0.2488,59407
0.0154,47995
0.085,17190
0.0432,37393
0.0694,48189
0.092,58475
0.0482,40439
0.073,32552
0.3,70504
0.4582,20659
0.0216,48732
0.1386,71778
0.2356,44895
0.0928,70220
0.1038,66237
0.1632,58518
0.1364,71749
0.0264,25905
0.1238,34339
0.0312,32448
0.0414,59620
0.0808,17363
0.0404,51981
0.1236,12566
0.1138,71934
0.158,35819
0.003,44956
0.0072,5021
0.0808,7370
0.0042,44931
0.012,52570
0.2188,60742
0.0148,2263
0.2096,63676
0.1502,33851
0.2906,939
0.1474,47320
0.3058,35093
0.159,12321
0.0646,19787
0.0678,19275
0.1152,57167
0.033,35041
0.3394,38145
0.116,52041
0.0542,42441
0.0934,11153
0.0702,39931
0.0,31342
0.099,14086
0.1086,32343
0.1614,8223
0.006,54272
0.0022,23812
0.1238,13335
0.3006,19195
0.152,11673
0.1218,5964
0.156,12312
0.0424,4633
0.4216,12883
0.0312,33408
0.1716,50915
0.0264,54346
0.1144,3649
0.0596,27032
0.0846,14458
0.038,8049
0.0704,56524
0.0806,32646
0.024,70157
0.05,7470
0.2362,46725
0.0162,13023
0.1538,53111
0.2452,60786
0.1294,17627
0.1226,72788
0.158,58339
0.1504,40631
0.149,53011
0.187,42795
0.0886,41547
0.11,28173
0.0006,42959
0.0474,14335
0.1092,3158
0.0548,40198
0.0292,69747
0.04,14501
0.0322,69726
0.046,33466
0.1,30375
0.1616,29043
0.104,66265
0.01,51714
0.0386,9751
0.0736,38436
0.193,13030
0.1882,60445
0.0784,64784
0.0494,68300
0.1206,25768
0.079,33258
0.0862,26980
0.0194,24231
0.1528,22358
0.108,70718
0.1206,51664
0.1432,14286
0.0532,65546
0.1954,69632
0.156,11396
0.0714,13042
0.1072,20889
0.0262,44951
0.1512,38067
0.0962,13477
0.004,38677
0.0796,32736
0.0158,51841
0.0662,42452
0.7088,58680
0.2178,48686
0.0616,62328
0.019,39660
0.1074,69930
0.1018,9152
0.0716,69620
0.0146,30700
0.0992,58244
0.0366,1086
0.0156,66033
0.2476,56876
0.0724,3046
0.055,46204
0.0178,46515
0.0954,72177
0.0774,24065
0.103,43720
0.1838,39807
0.0812,63091
0.1144,59904
0.0086,21364
0.0636,72338
0.1268,22941
0.0004,53360
0.0674,16986
0.154,13659
0.0738,32257
0.0782,24713
0.1812,1679
0.1138,2699
0.044,67478
0.1738,16571
0.1206,35959
0.35,24415
0.118,11495
0.058,62051
0.238,62439
0.0078,31167
0.107,22187
0.3778,67416
0.051,42587
0.07,71395
0.2602,72388
0.0924,68252
0.094,4178
0.2202,11583
0.2758,2411
0.0368,58012
0.1982,9811
0.1648,2365
0.2584,32639
0.2142,33064
0.0374,53797
0.16,68288
0.0204,57763
0.0422,32376
0.0042,31198
0.0302,35869
0.0888,16158
0.0038,36369
0.0246,42635
0.2306,6788
0.215,42600
0.153,9206
0.1314,15170
0.091,4109
0.2652,11084
0.0026,25473
0.0534,11952
0.1818,9683
0.0722,33284
0.167,60839
0.0982,39350
0.0224,57622
0.0608,68869
0.0426,46527
0.1976,9202
0.2088,14768
0.0772,40494
0.1902,28489
0.0178,40523
0.0812,42273
0.0352,13440
0.1478,63944
0.0358,26180
0.0688,22594
0.03,39348
0.1448,1435
0.0232,40292
0.1724,61049
0.3412,24046
0.1202,10807
0.4644,27130
0.1172,14862
0.0558,10184
0.1984,72182
0.1528,23945
0.0596,52731
0.2504,49778
0.1474,750
0.2008,26360
0.0694,6057
0.1776,49613
0.0482,6714
0.0904,38470
0.2802,4841
0.2104,34011
0.0888,64234
0.1156,71126
0.0674,65248
0.0348,38889
0.0724,70023
0.098,44515
0.0626,4113
0.1446,60844
0.1392,26249
0.0006,49990
0.2758,3343
0.044,2718
0.0198,13192
0.1084,32074
0.369,47006
0.606,11982
0.0762,2700
0.029,63776
0.1412,9931
0.0566,54113
0.08,15236
0.1096,40210
0.1552,8740
0.1242,61737
0.163,48636
0.0932,66728
0.1098,45153
0.3636,12200
0.1418,32682
0.2718,22181
0.0458,17690
0.0666,62606
0.048,1237
0.0668,60755
0.227,59233
0.0198,197
0.0976,24338
0.1028,45962
0.0296,8042
0.2528,21211
0.1946,15447
0.0672,37002
0.1386,61532
0.13,71622
0.3966,3405
0.0576,15941
0.1544,68116
0.3544,50650
0.1472,18161
0.0992,17042
0.068,54824
0.1818,10542
0.2152,16623
0.0826,63551
0.0266,65562
0.1372,65794
0.0142,64459
0.3262,2628
0.1012,3989
0.1268,64129
0.114,6885
0.0296,61997
0.0682,28715
0.1942,17175
0.129,65418
0.2714,61625
0.1454,62775
0.0914,13065
0.0956,2873
0.0486,27661
0.087,66517
0.0956,17057
0.236,43152
0.0836,7398
0.0636,20191
0.073,67409
0.06,45561
0.0462,26907
0.029,48011
0.1868,9128
0.0404,32458
0.0058,45323
0.0328,47559
0.0158,43320
0.1066,56963
0.0606,12040
0.2276,47283
0.0076,16490
0.0878,64590
0.086,16063
0.1048,15686
0.2568,35593
0.1078,33852
0.069,43602
0.0032,29168
0.3656,24416
0.1084,41032
0.0962,38313
0.094,56384
0.117,28740
0.0234,53036
0.291,21840
0.0038,53614
0.1516,12030
0.1298,5232
0.0936,70812
0.0858,45837
0.1606,26681
0.1668,51384
0.1528,26921
0.095,57017
0.0438,62076
0.1608,60121
0.2012,10654
0.0038,29459
0.0422,8
0.0816,58149
0.0032,24971
0.1002,33631
0.1816,28130
0.202,45743
0.1496,54573
0.1414,39407
0.248,70521
0.1966,50183
0.1834,42289
0.1558,43196
0.5454,35318
0.057,45942
0.1454,68760
0.1134,44113
0.006,29239
0.0088,13123
0.2584,16314
0.1854,20780
0.2584,65947
0.0904,37860
0.012,34582
0.1514,6518
0.059,19137
0.1532,46324
0.0654,9935
0.0406,69650
0.0052,45771
0.0004,55596
0.015,50306
0.172,64774
0.0516,64216
0.2816,58623
0.1578,38832
0.4296,11775
0.0038,4255
0.0248,8832
0.0576,1223
0.0036,36103
0.1232,21944
0.0594,71169
0.1918,66062
0.1008,15066
0.1038,2773
0.0008,55746
0.135,62672
0.06,27758
0.2034,41305
0.2498,35402
0.3086,22124
0.0294,63559
0.0486,38912
0.0442,20823
0.182,13008
0.1044,43892
0.0588,2504
0.0032,35949
0.0278,35961
0.988,61780
0.1578,7926
0.0378,1985
0.1306,47365
0.53,3282
0.0004,53917
0.1236,13146
0.0204,33449
0.134,66912
0.0976,39276
0.3474,22160
0.0684,49639
0.0738,61806
0.118,20299
0.2246,28502
0.1006,3039
0.0874,64663
0.0792,38987
0.1844,69369
0.0172,22406
0.0494,17097
0.0122,28921
0.145,50350
0.0986,15157
0.0266,15013
0.0486,52729
0.047,47682
0.0314,40797
0.0878,52651
0.144,32123
0.0054,53311
0.0754,17505
0.0772,56391
0.1166,13432
0.0052,13921
0.1208,42006
0.0532,61873
0.0214,23766
0.12,68389
0.1814,8605
0.0486,2375
0.1656,60929
0.119,23419
0.055,3841
0.2188,44237
0.0398,33441
0.0048,29161
0.065,64595
0.021,21876
0.0782,39255
0.0076,70006
0.014,48072
0.11,5385
0.0434,71589
0.1134,7965
0.0238,30971
0.0776,42324
0.0654,31110
0.4178,7449
0.0828,37973
0.3386,23287
0.0792,4948
0.1772,38068
0.209,15903
0.8086,66136
0.2062,44413
0.0338,71337
0.0656,45968
0.115,42541
0.0124,55988
0.0098,22746
0.1102,10120
0.0106,64886
0.0866,8921
0.158,29950
0.09,9738
0.1084,47167
0.1992,13068
0.0506,36310
0.0426,9104
0.0272,43143
0.1516,23186
0.1058,45897
0.1202,50646
0.0498,68872
0.2906,50280
0.1346,5996
0.0538,59634
0.0388,22547
0.1466,72277
0.0,55389
0.0174,39756
0.0786,9509
0.203,54321
0.1234,22497
0.1394,40839
0.013,31026
0.0886,33605
0.146,72168
0.0278,54297
0.1498,45570
0.097,67648
0.112,66400
0.0168,50199
0.079,1037
0.0354,40901
0.1166,49232
0.0358,4775
0.206,61192
0.134,33175
0.213,19326
0.0768,35215
0.1816,16264
0.0694,45034
0.0706,28308
0.0484,26550
0.299,37128
0.12,7391
0.2102,8334
0.0884,26972
0.1212,3744
0.015,44619
0.096,24326
0.0048,22447
0.106,62272
0.0,55761
0.0696,22456
0.1626,1938
0.0652,17648
0.0878,41055
0.0346,54382
0.3758,51104
0.0002,22464
0.02,40698
0.0388,39557
0.2956,26951
0.0652,63287
0.2768,4536
0.0006,4831
0.1424,33345
0.0962,61802
0.1136,14274
0.2578,47543
0.0538,35506
0.1556,65875
0.1096,6595
0.108,4430
0.097,59788
0.0872,12734
0.2856,71361
0.038,57867
0.003,29686
0.1372,65838
0.2528,55169
0.018,43753
0.0884,3848
0.1086,33826
0.0636,35418
0.136,415
0.6228,31291
0.2586,61793
0.1148,37197
0.0836,70465
0.2292,26515
0.1298,4687
0.0158,24522
0.2348,41535
0.732,59596
0.3118,17760
0.0676,46642
0.1476,59404
0.4792,27829
0.262,17797
0.0052,64212
0.0752,2360
0.0292,8485
0.081,47647
0.102,50972
0.1154,24448
0.1866,19945
0.0048,65267
0.1244,6067
0.3452,4477
0.0772,6311
0.0044,29693
0.1066,902
0.3352,59722
0.1448,25376
0.1066,32406
0.1516,70948
0.1566,20126
0.1298,62515
0.1892,13835
0.5224,29041
0.0208,15516
0.1908,19231
0.002,56705
0.0356,48522
0.147,17474
0.1592,30255
0.0912,41800
0.1016,10690
0.0654,67677
0.3566,69741
0.0704,58455
0.0982,15401
0.0258,62645
0.0588,58267
0.7336,64621
0.0424,48390
0.0752,68578
0.4394,54373
0.0518,21593
0.0404,65575
0.145,47657
0.0742,20713
0.0458,41197
0.2078,1893
0.319,60732
0.019,13602
0.0486,17530
0.3144,27489
0.1418,52205
0.0006,42973
0.0022,53813
0.179,37437
0.0532,41873
0.1542,51758
0.1026,3492
0.2908,23791
0.2564,59349
0.1574,69313
0.0972,38817
0.096,5744
0.0704,9372
0.1698,43367
0.0306,21856
0.1028,35765
0.1524,69008
0.0876,62612
0.156,27325
0.2784,12762
0.0526,4294
0.0968,48364
0.1288,39309
0.064,65073
0.1632,51275
0.1824,4636
0.1672,60075
0.2414,4346
0.0406,62500
0.0662,48905
0.0382,1509
0.1452,34996
0.2432,45232
0.0812,14341
0.029,18339
0.0748,15207
0.1464,29038
0.3382,23870
0.041,12933
0.0522,1077
0.12,37420
0.1908,8292
0.0468,10568
0.01,65528
0.0026,62891
0.013,61901
0.1022,21084
0.1068,10472
0.237,17590
0.0758,8156
0.381,25401
0.0348,12868
0.104,19216
0.049,57956
0.1728,11991
0.1782,29073
0.019,52869
0.034,59653
0.0148,44781
0.0784,15377
0.038,56233
0.1898,30107
0.1898,8414
0.0714,30654
0.039,33432
0.1106,26081
0.0216,59079
0.0026,59639
0.037,27076
0.1686,44302
0.2358,23306
0.2748,62925
0.159,61952
0.1676,15632
0.0148,55305
0.1238,63487
0.0792,43359
0.0978,26433
0.1324,15645
0.135,2237
0.1578,12179
0.0002,31260
0.3024,57224
0.0156,27790
0.4166,7673
0.7068,1633
0.1278,68921
0.0898,39683
0.2032,40730
0.0562,37083
0.1688,11761
0.1234,7914
0.14,24057
0.0752,30331
0.049,61574
0.0016,24517
0.1126,54171
0.0684,52610
0.0028,2840
0.1928,36811
0.0408,5260
0.29,8649
0.0574,55563
0.1282,66372
0.3784,18507
0.1466,57555
0.3488,30308
0.0424,19683
0.171,61868
0.0242,69801
0.0966,41538
0.0792,9792
0.075,63530
0.029,38333
0.1354,398
0.0692,6027
0.2212,66354
0.494,13581
0.0414,17754
0.1034,20511
0.0998,27650
0.085,2331
0.0,36142
0.0966,65705
0.0588,16573
0.0056,24949
0.2164,70685
0.0594,22749
0.0638,18801
0.6606,17634
0.0588,57694
0.0076,66385
0.2144,7278
0.191,64012
0.1106,10504
0.0212,42941
0.12,64972
0.108,43293
0.0948,46590
0.181,66937
0.0298,11311
0.0616,27132
0.0398,67632
0.0104,6102
0.0056,10855
0.0994,46531
0.267,9868
0.7408,64096
0.135,49761
0.1758,70830
0.2534,29061
0.0026,62904
0.3016,64557
0.0432,65955
0.278,42666
0.1822,42594
0.0342,56516
0.2954,11531
0.1324,70145
0.6594,72124
0.1558,11285
0.0504,63550
0.1172,30401
0.033,891
0.047,7389
0.0762,64569
0.0742,49126
0.0506,52918
0.1076,11080
0.0756,760
0.1908,12206
0.146,13607
0.2962,59687
0.0426,64792
0.0106,44662
0.5338,7009
0.297,72417
0.0172,61945
0.1726,8428
0.0654,50505
0.0788,57354
0.1688,61043
0.183,44216
0.068,5714
0.0354,67868
0.0084,53899
0.0518,42701
0.1074,13409
0.0438,68133
0.0708,19483
0.0126,55458
0.0,53766
0.0066,56871
0.1396,38771
0.085,27374
0.1844,40454
0.0146,37739
0.049,62132
0.1082,28352
0.18,43418
0.1008,37887
0.182,72576
0.0436,60218
0.0526,49380
0.7432,68245
0.0314,31635
0.153,49728
0.6094,70440
0.0282,45868
0.0858,56224
0.1186,5781
0.1016,7864
0.134,21396
0.0758,12959
0.2638,46369
0.0688,13260
0.3972,21878
0.2044,62640
0.099,50953
0.0222,71553
0.052,20631
0.0736,33579
0.2118,23073
0.0092,49770
0.0598,49093
0.038,27984
0.0348,19858
0.0844,16870
0.0016,27786
0.0096,1207
0.0676,36452
0.0046,53188
0.9188,55532
0.1176,8880
0.0186,21267
0.0898,56917
0.071,67610
0.065,36780
0.0966,27319
0.0192,40325
0.0152,66155
0.2768,28560
0.0192,40354
0.1564,302
0.0784,37129
0.019,48049
0.0824,50266
0.514,72464
0.1742,19109
0.049,7905
0.0302,67502
0.031,14930
0.1242,38854
0.0508,63918
0.152,65746
0.3862,62577
0.1114,54700
0.1636,34424
0.16,37706
0.0396,9660
0.1798,52290
0.0498,34251
0.0626,35671
0.1924,3665
0.0344,58151
0.1214,25045
0.0708,15080
0.1252,17511
0.0862,65075
0.0498,56760
0.0684,25937
0.5098,28185
0.0398,51441
0.0906,58197
0.725,57399
0.0952,11362
0.1658,69573
0.2872,52046
0.0014,31359
0.8128,63889
0.0392,9975
0.0758,48372
0.014,69501
0.0786,20577
0.0954,3017
0.0112,25020
0.1696,9544
0.01,40883
0.1,2962
0.1098,45472
0.0116,25479
0.0458,46589
0.0192,17181
0.231,1090
0.032,63008
0.0764,38432
0.1404,35124
0.2838,6598
0.001,55613
0.0926,47719
0.0854,20528
0.0818,19241
0.0808,58532
0.0828,64995
0.1162,8568
0.6068,33129
0.055,11809
0.16,66138
0.1054,66280
0.1452,72588
0.0232,40888
0.2124,28813
0.0046,1173
0.0014,30897
0.1734,12152
0.1162,40737
0.1396,19147
0.16,23116
0.0728,60606
0.1502,12007
0.0112,25209
0.1818,43736
0.032,29277
0.1368,42657
0.0522,49624
0.2766,42448
0.1304,13554
0.0876,64314
0.1156,36494
0.156,13105
0.0002,7738
0.0404,52306
0.0486,63694
0.468,38200
0.254,7772
0.1682,3788
0.2212,2549
0.0616,68596
0.084,63349
0.0638,51704
0.0606,72897
0.0534,12737
0.0984,21515
0.2028,15663
0.0298,57889
0.0444,71657
0.0542,11965
0.2026,24476
0.0118,6592
0.1828,9706
0.4138,30332
0.3144,66193
0.064,41099
0.0186,59009
0.3646,51820
0.0934,18511
0.1828,67495
0.3914,27752
0.0734,46530
0.5652,60405
0.1684,60433
0.0878,26900
0.029,62993
0.1262,20465
0.1558,19454
0.2308,59143
0.045,24824
0.7568,64313
0.0318,66990
0.1688,5533
0.033,226
0.1676,40553
0.0794,2883
0.1148,32617
0.083,46026
0.0512,27145
0.1174,18810
0.0596,3805
0.1152,56301
0.427,58860
0.1164,7217
0.0762,49942
0.0394,45278
0.1458,49207
0.0342,59969
0.1564,63544
0.0208,36961
0.0508,7841
0.1468,8596
0.22,9930
0.1,72412
0.1166,48591
0.1202,18100
0.0616,55087
0.1908,49769
0.028,72808
0.1906,30480
0.0834,4375
0.3268,43459
0.0006,10340
0.1462,44018
0.1096,21269
0.076,72016
0.0014,53156
0.114,30968
0.556,60201
0.0582,67959
0.1482,6843
0.096,60188
0.3858,61109
0.17,64724
0.0234,65190
0.055,51632
0.2486,63699
0.7464,20005
0.111,40195
0.0868,71287
0.9966,15318
0.061,63717
0.0584,23331
0.779,69766
0.1104,48444
0.1108,66552
0.086,60297
0.0438,42619
0.1408,45484
0.1952,43384
0.228,65736
0.3474,11996
0.0216,48751
0.0522,25771
0.1266,45497
0.0208,21879
0.0052,44201
0.1982,59567
0.1156,43930
0.0734,22988
0.0288,53944
0.1962,2895
0.0858,65391
0.1368,57960
0.0306,3212
0.011,17311
0.002,29437
0.2668,6408
0.1646,22881
0.2414,58047
0.1956,11450
0.014,17422
0.7648,59921
0.0606,63881
0.1042,46817
0.0004,43354
0.1292,50353
0.1846,54702
0.0,55668
0.0608,23137
0.0686,38698
0.1164,6446
0.1132,33431
0.007,46114
0.1026,58690
0.0926,21252
0.0476,43779
0.0114,2196
0.0174,45012
